,species,seizure,early,electrodeNum,meanCorr,mean,varVar,meanVar,delta,theta,alpha,beta,lowGamma,highGamma
Patient_7/Patient_7_interictal_segment_1369.mat,0.0,0.0,0.0,36.0,0.1241607156026268,1.5592848493876474e-13,27242248.68244645,6340.945604462001,917535.9718748936,701076.370808227,634778.2564526714,2867232.32862591,7891166.05988227,19492559.630881798
Dog_3/Dog_3_interictal_segment_4500.mat,1.0,0.0,0.0,16.0,-0.05549716298984481,-1.6375789613221003e-17,24266.907736350986,241.1476832706768,3234.615365625,3775.3806781250014,4115.522553125,32627.38305156249,93904.43896874996,283037.0614609375
Patient_6/Patient_6_interictal_segment_1545.mat,0.0,0.0,0.0,30.0,0.2630779587644519,1.3622549014750498e-13,1901403.8837102584,1727.8081948856436,49132.62140140796,52824.76034807475,47775.644668074754,272911.0050663369,503482.6905074149,2543371.6581787346
Patient_7/Patient_7_interictal_segment_1177.mat,0.0,0.0,0.0,36.0,0.28540037717169137,-1.783135101302631e-12,340415470.59288263,11644.804468299217,752894.8629810419,733460.04475882,690715.2957810436,2973247.3030647114,7252141.644288287,19684458.139451023
Patient_8/Patient_8_interictal_segment_1356.mat,0.0,0.0,0.0,16.0,0.29662777480787433,-3.189597919117659e-13,38728661.18891355,5201.08098938788,79606.44360331909,78716.62105331906,74696.85220331911,394945.7995399353,1563847.007483186,3060540.1870662887
Dog_3/Dog_3_interictal_segment_4644.mat,1.0,0.0,0.0,16.0,-0.06320688578695895,3.217981436876016e-15,14267.758846242506,252.36990366541343,5185.156340625,8488.861653124999,5722.167903125,52963.84634531249,81378.45965625,183880.72249218746
Patient_6/Patient_6_interictal_segment_2320.mat,0.0,0.0,0.0,30.0,0.1861466148531344,-6.327657805134862e-14,91228731.75771162,6468.26182856705,421500.7792695034,414876.1305228368,412387.1303361701,1804672.5198527647,4248773.164681698,10381389.609091338
Dog_4/Dog_4_interictal_segment_2543.mat,1.0,0.0,0.0,16.0,-0.05160880433602169,2.5229818234606736e-16,4437057.5212278515,2230.7411454417283,116879.33163906253,108830.33632656252,107781.1169515625,427740.11987578135,903541.6776406248,2058614.136636719
Patient_7/Patient_7_interictal_segment_1007.mat,0.0,0.0,0.0,36.0,0.2109832162901191,-5.446458494083749e-13,103279470.04742779,9832.63647282457,515658.8228013849,464261.0863013864,473016.70851249783,2269389.839406248,7883810.303402696,16866168.147138
Dog_1/Dog_1_ictal_segment_0067.mat,1.0,1.0,1.0,16.0,-0.05118867017119672,-6.962486143180511e-15,14555023.392592136,5801.218618812659,154036.59982031252,302005.8382578125,424776.9466953125,2314029.776066406,5473117.298828126,5903567.067558594
Patient_2/Patient_2_interictal_segment_2615.mat,0.0,0.0,0.0,16.0,0.40439953714932536,-5.807123670820141e-14,856277112.7628384,13383.15761641827,905645.5604675604,928093.3819175601,929980.7773175602,4074585.28635402,8796458.043375596,26296210.915307906
Patient_2/Patient_2_interictal_segment_0413.mat,0.0,0.0,0.0,16.0,0.8071590012744673,1.5827936294954272e-12,9689701.888871998,3163.497799207349,704702.2739412814,691030.8195662815,697186.2356162812,3079068.019060765,6397675.626787812,15261516.637210235
Patient_6/Patient_6_interictal_segment_0269.mat,0.0,0.0,0.0,30.0,0.09012638591228166,-9.381437848787758e-13,257670562.31290948,10876.551282467151,676433.6800950292,682164.0191616957,684638.9746416957,3009951.0147342975,6708785.1524702925,19136716.28229331
Dog_3/Dog_3_interictal_segment_1007.mat,1.0,0.0,0.0,16.0,-0.050702941468004026,9.098277686803162e-16,229207.66474422318,543.5227525845864,20209.71281406249,16776.969064062498,19937.7371890625,69164.48641328125,225862.20220312505,280970.48519921873
Patient_2/Patient_2_interictal_segment_1653.mat,0.0,0.0,0.0,16.0,0.3931102379873412,1.3365024642553179e-12,5075919.823648873,1860.6364472019454,9591.351521848997,10603.253246849004,9139.418096849538,51580.87348582467,132445.02119350244,265019.48173838283
Patient_2/Patient_2_interictal_segment_2608.mat,0.0,0.0,0.0,16.0,0.5467505077471542,1.330454324488528e-12,18619.696539825818,449.8424345619127,57506.987164596365,57529.54951459629,52686.691264596535,206145.81721568631,509833.96679597173,1010148.0628014829
Patient_2/Patient_2_interictal_segment_2641.mat,0.0,0.0,0.0,16.0,0.3712775569326896,7.635208021383735e-13,2989016.4253399093,1440.1672534481925,92231.02222813363,95965.9945281337,101073.74262813381,451543.8023141025,1187326.4021813448,2448629.31556118
Dog_2/Dog_2_interictal_segment_1066.mat,1.0,0.0,0.0,16.0,-0.05802335288704207,-3.4493935485713216e-15,41927085.4697628,12896.003069783841,161697.14352656252,262423.9810265625,241925.9782140625,2026264.6111820312,9086169.339953125,17824484.670730468
Patient_4/Patient_4_interictal_segment_0048.mat,0.0,0.0,0.0,72.0,0.2307066245385498,1.8536512571800914e-13,97767407.36650632,8149.910468011385,342935.876632173,349752.1449988388,338154.06755439355,1496894.1955947632,2996133.9676105464,15917672.94354559
Patient_8/Patient_8_interictal_segment_0269.mat,0.0,0.0,0.0,16.0,0.3772283415300137,-7.340531738009304e-13,135944843.41556385,8108.866327668034,1449793.3321038869,1465874.1847288872,1473148.3155288869,8615842.97956749,8179265.845463878,27881187.48198195
Patient_5/Patient_5_interictal_segment_1036.mat,0.0,0.0,0.0,64.0,0.10673619458236998,-2.0270931599952744e-13,134569001.64061153,12587.179240388708,1683274.6760822104,1699919.0070447098,1728360.078788459,7696803.008135564,15840638.393103328,40567425.35432002
Patient_2/Patient_2_interictal_segment_0656.mat,0.0,0.0,0.0,16.0,0.4348519596179686,1.7552270747955848e-13,594692.1410690636,892.394056431288,82781.27938234084,93363.39118234084,90699.9797323408,348426.97219553357,1394074.3046984095,3667024.8127893787
Dog_3/Dog_3_ictal_segment_0220.mat,1.0,1.0,0.0,16.0,-0.05535000166090588,-3.352318422855661e-15,1758681.6673907484,2014.7597008145367,39587.967190625,41233.209378125,25971.659690625005,94754.37782656249,779866.74128125,2577136.2675859383
Patient_1/Patient_1_interictal_segment_0104.mat,0.0,0.0,0.0,68.0,0.07398805576571273,7.141685935440523e-14,3832823847.2554593,38620.072928680915,7711637.9785524625,9345197.20384658,6637169.51961129,27018416.26613315,53867097.69293648,162049022.1010752
Patient_2/Patient_2_interictal_segment_1304.mat,0.0,0.0,0.0,16.0,0.41661824166674943,6.945811037439852e-13,2763065.720469246,2686.0920637077525,93512.99893565693,92496.08413565693,91066.57468565693,394180.7093479561,831919.3732815692,2484146.1889430867
Dog_1/Dog_1_ictal_segment_0069.mat,1.0,1.0,1.0,16.0,-0.051299231606155835,-5.162537064506976e-17,2162356.368788109,2331.502487077068,68036.51649531249,55779.0452453125,50068.70399531249,349124.9312601561,1046782.987453125,1720452.5912773437
Patient_8/Patient_8_interictal_segment_0385.mat,0.0,0.0,0.0,16.0,0.3337022693504045,5.940546543570236e-12,386598818.6436465,23389.16003023101,1057666.078583205,1047921.8449832045,1048139.9531832049,4637805.782224422,9953248.62523205,30078337.397438154
Dog_3/Dog_3_interictal_segment_1779.mat,1.0,0.0,0.0,16.0,-0.06107210901459448,3.0558888752807444e-15,16544.85856771643,265.2558724937344,12596.28208125,12948.022706249998,19797.90208125,35640.064053125,124241.44393749998,291981.28567187506
Dog_3/Dog_3_interictal_segment_3204.mat,1.0,0.0,0.0,16.0,-0.05386452873251656,-1.676991878696299e-15,50430.422670070446,295.22422736528824,5683.1745390625,8776.4629765625,2822.4542265625,55799.57136328125,254505.6163281249,225614.4163867188
Dog_4/Dog_4_interictal_segment_1644.mat,1.0,0.0,0.0,16.0,-0.06280770186262823,9.80326930744013e-16,59854.04101207207,558.5475779291977,21418.109851562494,22138.412976562497,17173.598601562502,77256.17433203124,316532.61476562504,511916.51154296857
Patient_8/Patient_8_interictal_segment_0319.mat,0.0,0.0,0.0,16.0,0.9694445737384672,1.4193801689543762e-14,26788495.15199148,3530.262079308361,23921.56117069001,83175.07962069003,174898.18234569006,1689124.0333931057,2276891.7091319,4886548.864568977
Patient_2/Patient_2_interictal_segment_1925.mat,0.0,0.0,0.0,16.0,0.28749620439741225,-2.2386075215763408e-13,351643.5349665926,654.8694626275233,139467.42298704086,147041.32908704088,144618.27388704088,594545.5863916832,1487922.0895704096,2429348.278393623
Patient_6/Patient_6_interictal_segment_1180.mat,0.0,0.0,0.0,30.0,0.3713481649724808,1.277552049335403e-13,118191985.40721856,9296.442955287064,2482042.103338081,2454859.9924714137,2466258.6935780807,11459387.638561362,28182899.75447415,86715705.28589727
Patient_5/Patient_5_interictal_segment_2465.mat,0.0,0.0,0.0,64.0,0.2112694230626364,-3.66728158951446e-13,377328743.3382016,16139.13488234147,4813448.281086855,5098175.637061855,5111870.951636856,21944359.1845096,49133906.83561858,130278389.53615114
Patient_7/Patient_7_interictal_segment_2288.mat,0.0,0.0,0.0,36.0,0.30053797413991873,3.199804470770886e-13,471615809.4277576,20559.834146364825,1300445.5529832237,1278000.9052498904,1341089.6369165576,5889094.565046732,13343269.593276687,37629710.08986099
Patient_7/Patient_7_interictal_segment_2354.mat,0.0,0.0,0.0,36.0,0.35205874198556625,-8.375031433792579e-13,336529213.87802136,10800.012075630673,399724.80854482524,456487.21212260524,459316.9169670496,2513822.8737795074,7552522.940159302,20414659.26795474
Dog_4/Dog_4_interictal_segment_0928.mat,1.0,0.0,0.0,16.0,-0.06026376292175581,-3.4194869158454822e-15,143913.89168796394,592.0156731672934,16252.925501562502,17501.5830015625,29360.163939062506,108793.71131953123,273420.3447031249,454031.18566796865
Patient_8/Patient_8_ictal_segment_0017.mat,0.0,1.0,0.0,16.0,0.4409597367426802,-7.850758265703918e-13,20007395225.616497,98295.0208873623,22440780.044239827,22627838.781639826,22720467.173089825,104505276.59805422,252656903.13249823,616078919.9646202
Patient_6/Patient_6_interictal_segment_0741.mat,0.0,0.0,0.0,30.0,0.5019369750245484,-2.939335293679809e-13,71170026.74411318,8067.426975752486,1590476.601012704,1524856.9386927038,1513354.3684793706,6335935.451357167,13090018.729847046,32594209.46704936
Dog_3/Dog_3_interictal_segment_4246.mat,1.0,0.0,0.0,16.0,-0.023939464643266524,-3.4916514124461172e-15,1820740.009605497,1330.3385103383455,20422.107440625,20939.330253125,20381.324003125,85389.67848281251,147388.23721874994,755919.0361796877
Patient_2/Patient_2_interictal_segment_0873.mat,0.0,0.0,0.0,16.0,0.8750140347822853,1.8452283256920053e-12,15849741.370249527,12635.455026815425,957926.8670990649,951218.8734990648,944459.1447490648,4146073.033295792,8386075.705640652,15239755.565874375
Patient_2/Patient_2_interictal_segment_2900.mat,0.0,0.0,0.0,16.0,0.668218211636224,-7.731614459771667e-13,75728.45536174154,847.9102563587736,80010.1351444126,75052.32231941247,48306.401094411915,251274.82528735397,545024.7025691192,1167683.9943837991
Patient_6/Patient_6_interictal_segment_2237.mat,0.0,0.0,0.0,30.0,0.30421508134002745,6.726380282392106e-13,443282057.3411838,15163.463588833767,519652.5055548789,537511.7054615456,570801.9483148789,2763665.169783621,6596887.710735452,20072773.58365249
Patient_7/Patient_7_interictal_segment_0055.mat,0.0,0.0,0.0,36.0,0.12923384318717246,-5.639054655325201e-13,13483900.922480645,5399.583495968083,758407.9648746757,740682.6453080091,724233.6912524536,2868378.328963818,5390991.421191203,16015232.558592483
Dog_4/Dog_4_interictal_segment_2061.mat,1.0,0.0,0.0,16.0,-0.055088591027128785,-1.0016432128168164e-14,2911062.4801462414,2151.8408114035087,50373.10338125,65050.46525624999,70441.50213125,164098.810215625,438788.3563125001,1494684.8054843757
Dog_3/Dog_3_interictal_segment_2341.mat,1.0,0.0,0.0,16.0,-0.054424151639206914,-2.7980395778115512e-15,20555.483996793395,233.46042684837104,5615.887237499999,6612.172237499997,5218.7734875000015,40400.73694375,140118.287375,148447.78215625
Patient_2/Patient_2_interictal_segment_0099.mat,0.0,0.0,0.0,16.0,0.6307085130576666,7.457856554538008e-14,1250053.8101574213,1470.4132473469724,62115.05259581113,65349.432620811065,69812.49057081103,291720.27330614906,610474.5347581084,1819829.1747347862
Patient_8/Patient_8_interictal_segment_0142.mat,0.0,0.0,0.0,16.0,0.17359149506260593,-4.4674379751086227e-13,22651999.001148555,4316.151724122296,283904.59924609005,290193.92584609,266236.62302109005,986960.6254449051,1571181.5158358903,8860553.294179834
Patient_3/Patient_3_interictal_segment_0199.mat,0.0,0.0,0.0,55.0,0.18909623187556665,-2.03926902031526e-13,60661974.68976789,7039.024919852347,909731.9722500629,916626.2461555172,927309.4288900624,4316056.978976189,9919472.260435173,34775000.40643678
Patient_6/Patient_6_interictal_segment_0626.mat,0.0,0.0,0.0,30.0,0.2254649334219781,-1.5684918253100478e-13,5966145.449161997,2949.4666742095083,243520.92870225164,229806.2374355849,220949.8437289183,970016.9410267993,2248207.63023585,5406209.915605249
Patient_2/Patient_2_interictal_segment_1639.mat,0.0,0.0,0.0,16.0,0.35982639991479043,-2.654815034475177e-13,1767260.3260830669,1398.6449744723934,16317.564929689754,10329.284604689865,10082.014504689814,46336.342696103915,149734.47627189715,614789.4949289755
Patient_7/Patient_7_interictal_segment_1251.mat,0.0,0.0,0.0,36.0,0.10680121465578156,3.924974912984494e-14,799002882.1838816,22793.937902101523,1291177.7745800058,1418858.4406244482,1354829.410691115,6203034.815993349,14137993.98047781,40889789.62421121
Patient_7/Patient_7_interictal_segment_0048.mat,0.0,0.0,0.0,36.0,0.13436897762938368,5.515024289100741e-13,18777005.88527507,5554.831617300125,621382.2398196764,585977.5131085651,597384.3353085651,2743533.610910765,5983186.074863427,15675445.52466331
Dog_4/Dog_4_interictal_segment_1408.mat,1.0,0.0,0.0,16.0,-0.062156767659188636,-5.823119764158945e-16,77459.24742389479,418.5834637374687,13799.666995312502,25271.757932812507,25717.53637031249,54611.48226015625,183498.091828125,427268.3384648437
Patient_7/Patient_7_interictal_segment_0001.mat,0.0,0.0,0.0,36.0,0.11739570037193695,4.265676626739416e-13,18448812.950536974,5451.681912508055,342183.8061904669,337093.8625904669,339396.03370157804,1856463.337490434,4305937.514304669,9023879.57036006
Patient_5/Patient_5_interictal_segment_2211.mat,0.0,0.0,0.0,64.0,0.13360262462871852,-1.1206566341570577e-12,45261748.31626987,6383.839200195662,1776170.678929333,1758068.071491833,1780816.0445293342,7922358.944100763,19298243.66541216,51794691.91935693
Dog_4/Dog_4_interictal_segment_0912.mat,1.0,0.0,0.0,16.0,-0.062129466281698915,7.043532423978148e-15,92422.66395281658,623.2691161497494,15074.8488703125,13113.6360578125,14110.4038703125,58540.04694765625,147100.594953125,526842.5103398435
Patient_7/Patient_7_interictal_segment_2740.mat,0.0,0.0,0.0,36.0,0.11319505039156015,7.589228011460767e-13,139684580.2956428,17216.974946937116,1243685.4247938928,1220724.4879827816,1240617.3851494484,6934569.814050299,14472400.54183893,40507139.63713208
Patient_6/Patient_6_interictal_segment_0053.mat,0.0,0.0,0.0,30.0,0.2247137610161868,1.708182632379853e-14,1030041.3641572712,1571.2307576862024,83443.71838075749,70541.34919409086,48499.95904742422,243626.45725340905,761866.980087575,2079697.5385041626
Dog_3/Dog_3_interictal_segment_3897.mat,1.0,0.0,0.0,16.0,-0.04737811332111639,6.555311848899237e-15,68071.2866360546,337.86370222431066,11476.8323625,12561.0423625,9023.7254875,33002.12906875,94599.254875,277680.70403124986
Patient_7/Patient_7_interictal_segment_2078.mat,0.0,0.0,0.0,36.0,0.1657642505723663,1.4690562642903792e-12,127743757.77760524,12819.77440268054,1981157.7617348416,2006137.3427792853,1976218.6786237303,9373485.549506778,19178937.619903974,50500338.78138594
Patient_2/Patient_2_interictal_segment_1046.mat,0.0,0.0,0.0,16.0,0.41258861804025904,7.756170816719533e-13,71243.03502760915,757.0125559286812,17396.661708488162,7298.165558489009,4270.482058489851,38639.61551320502,118920.4288348868,418981.2294334275
Patient_7/Patient_7_interictal_segment_3232.mat,0.0,0.0,0.0,36.0,0.06862729911075688,3.963084872616996e-13,24027199.63545297,5917.511983983454,866270.1603812627,829869.4841145959,823378.8939590405,3551954.202071237,7188695.5461237375,15953651.020262495
Patient_6/Patient_6_interictal_segment_2081.mat,0.0,0.0,0.0,30.0,0.12776864289899265,-1.2710188457276686e-14,68465653.59478629,8243.278586908058,221258.77924508878,217267.4320850888,215736.29367175547,952273.8130828995,1995693.0301975547,5153422.3116399385
Dog_4/Dog_4_interictal_segment_0326.mat,1.0,0.0,0.0,16.0,-0.06395912652779377,1.777744618181032e-15,26304.339674735194,431.7547728696743,8844.913781250001,12872.845031250004,16954.18940625,65789.41764062499,171301.78281250005,393374.5939843749
Dog_4/Dog_4_interictal_segment_0748.mat,1.0,0.0,0.0,16.0,-0.06074528599361015,-2.921440866998637e-14,3931813.974699678,2749.2193640350883,133237.547490625,198090.480928125,208190.925615625,739596.2433953125,1061315.82646875,3751001.312867186
Dog_4/Dog_4_interictal_segment_1413.mat,1.0,0.0,0.0,16.0,-0.061962626958871364,-2.7555735471196386e-15,100154.71130875988,520.6134797932332,19019.586703124995,11996.557953125,19828.296390625,86657.5139140625,178826.04328125,406573.9812109376
Dog_3/Dog_3_interictal_segment_4321.mat,1.0,0.0,0.0,16.0,-0.061138958593024914,-4.246603069191224e-16,18293.30683067681,277.16657424812024,9502.30403125,15428.44153125,4006.324656250001,44963.481265625,105238.6515625,276622.21773437486
Patient_7/Patient_7_interictal_segment_1737.mat,0.0,0.0,0.0,36.0,0.3302545023760859,-5.529323566911946e-13,76608527.48703709,7809.468969343862,585219.1534978414,614489.6451311747,760324.3310089522,4443397.7182625085,6400819.783089537,23939100.65546841
Patient_2/Patient_2_interictal_segment_1489.mat,0.0,0.0,0.0,16.0,0.5299851740733984,-1.2832970242016015e-13,144287.67633470875,511.74291554561137,49414.347807609854,46760.20183260986,46895.26293260992,179505.20877174524,272637.3917261005,352486.01099676173
Dog_3/Dog_3_interictal_segment_2243.mat,1.0,0.0,0.0,16.0,-0.06242176020929504,2.9382052346704768e-15,31032.251536529137,322.98617481203,5300.99365625,2644.0611562500007,7554.305531249999,47613.57864062499,98765.01218749996,274416.7514843751
